OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
1960,24,031,700731,24031700731,7007.31,Census Tract,G5020,S,1325817,7868,+39.1334282,-077.1966015,2219733.40234375,6325.80354636777
1961,24,031,700729,24031700729,7007.29,Census Tract,G5020,S,1123874,531,+39.1562999,-077.1725951,1872519.04296875,8805.30477691302
1962,24,031,702502,24031702502,7025.02,Census Tract,G5020,S,383501,0,+38.9879974,-077.0247984,635666.28125,5046.75168929044
1963,24,031,700725,24031700725,7007.25,Census Tract,G5020,S,736637,0,+39.1450647,-077.1884889,1226392.64453125,4651.79743719794
1964,24,031,700313,24031700313,7003.13,Census Tract,G5020,S,2797073,1070,+39.1946701,-077.2570537,4665482.4375,11640.8872980814
1965,24,031,700726,24031700726,7007.26,Census Tract,G5020,S,645014,271,+39.1489719,-077.1854430,1074407.75,7315.4936899578
1966,24,031,701426,24031701426,7014.26,Census Tract,G5020,S,4733807,169513,+39.1131808,-076.9207785,8155847.12109375,17340.8668815938
1967,24,031,700837,24031700837,7008.37,Census Tract,G5020,S,1559707,10412,+39.1251960,-077.2100640,2612331.9375,6977.27053542509
1968,24,031,700210,24031700210,7002.10,Census Tract,G5020,S,4605305,10139,+39.2240430,-077.2461554,7701199.24609375,14185.3679771275
1969,24,031,702603,24031702603,7026.03,Census Tract,G5020,S,111683,0,+38.9907396,-077.0314179,185132.9765625,2582.94558972823
1970,24,031,700727,24031700727,7007.27,Census Tract,G5020,S,755799,0,+39.1376131,-077.1877298,1258034.796875,4603.80262221873
1971,24,031,702604,24031702604,7026.04,Census Tract,G5020,S,234021,0,+38.9940399,-077.0349117,387961.1171875,4198.82140074092
1972,24,027,605403,24027605403,6054.03,Census Tract,G5020,S,1676555,58549,+39.2205423,-076.8720140,2894873.15234375,7774.0803140266
1973,24,027,601205,24027601205,6012.05,Census Tract,G5020,S,3084082,3916,+39.2132490,-076.7296990,5151009.7734375,11800.891154932
1974,24,027,601206,24027601206,6012.06,Census Tract,G5020,S,4540160,0,+39.2041063,-076.7179799,7571318.93359375,14081.5221603282
1975,24,027,606708,24027606708,6067.08,Census Tract,G5020,S,11926442,66159,+39.1765117,-076.8246671,19984053.8046875,20309.6599135161
1976,24,027,605106,24027605106,6051.06,Census Tract,G5020,S,22695143,605681,+39.1669936,-076.9418103,38816174.5664062,34270.4103755318
1977,24,027,606808,24027606808,6068.08,Census Tract,G5020,S,5508878,27683,+39.1452182,-076.8757050,9217545.81640625,15230.2165050093
1978,24,027,605105,24027605105,6051.05,Census Tract,G5020,S,15506101,199005,+39.1594699,-076.9082857,26157320.5898438,23139.1955445237
1979,24,027,604004,24027604004,6040.04,Census Tract,G5020,S,37735758,309369,+39.2691871,-077.0473388,63561685.6679688,39326.1020004178
1980,24,027,606807,24027606807,6068.07,Census Tract,G5020,S,4994291,15636,+39.1546499,-076.8686971,8342948.65625,17282.0084328666
1981,24,027,604003,24027604003,6040.03,Census Tract,G5020,S,47157583,364125,+39.3084430,-077.0521284,79479290.9765625,64334.1101135912
1982,24,027,605404,24027605404,6054.04,Census Tract,G5020,S,2610164,110194,+39.2156031,-076.8611179,4537971.51171875,9573.46199745578
1983,24,005,401400,24005401400,4014,Census Tract,G5020,S,2789321,82236,+39.2610633,-076.7725829,4796883.33984375,14281.1768489898
1984,24,005,402603,24005402603,4026.03,Census Tract,G5020,S,6057010,35561,+39.3854328,-076.7701845,10213455.4023438,16251.6777258915
1985,24,005,404900,24005404900,4049,Census Tract,G5020,S,24904882,125186,+39.4558233,-076.7436978,42042232.2265625,33946.1347193431
1986,24,005,405000,24005405000,4050,Census Tract,G5020,S,121041896,3163392,+39.5891874,-076.7735238,209409832.179688,73936.7342644295
1987,24,005,411202,24005411202,4112.02,Census Tract,G5020,S,33514305,1121758,+39.4487491,-076.5124737,58168290.15625,37299.5420471959
1988,24,005,411303,24005411303,4113.03,Census Tract,G5020,S,3173077,0,+39.3991317,-076.4712432,5320861.77734375,11103.6834382058
1989,24,005,441000,24005441000,4410,Census Tract,G5020,S,1387326,0,+39.3347489,-076.5235320,2322123.75,7226.81438794978
1990,24,005,441102,24005441102,4411.02,Census Tract,G5020,S,2591921,0,+39.3246083,-076.5204432,4337133.1875,10793.8410144212
1991,24,033,803508,24033803508,8035.08,Census Tract,G5020,S,2192741,0,+38.9257902,-076.8616682,3628199.8203125,8344.26835574846
1992,24,033,803509,24033803509,8035.09,Census Tract,G5020,S,2213317,3091,+38.9336796,-076.8810467,3668018.25390625,10318.9014279861
1993,24,033,803512,24033803512,8035.12,Census Tract,G5020,S,5431364,1371,+38.8768597,-076.8295131,8976954.140625,15235.9425131296
1994,24,033,803513,24033803513,8035.13,Census Tract,G5020,S,2498646,0,+38.8866395,-076.8264489,4129842.41015625,9292.35462369389
1995,24,033,803514,24033803514,8035.14,Census Tract,G5020,S,4372813,48135,+38.9042525,-076.8387812,7310867.5859375,12139.7117494802
1996,24,033,803516,24033803516,8035.16,Census Tract,G5020,S,3707676,31589,+38.9536716,-076.8174928,6191612.390625,12577.6537530837
1997,24,033,803519,24033803519,8035.19,Census Tract,G5020,S,3215196,13055,+38.8973034,-076.8585764,5337142.453125,11503.0371108382
1998,24,033,803601,24033803601,8036.01,Census Tract,G5020,S,2332859,0,+38.9398413,-076.8471941,3861561.57421875,9528.28154473383
1999,24,003,750300,24003750300,7503,Census Tract,G5020,S,2940758,111041,+39.2212465,-076.6510054,5091750.30859375,10246.0415104821
2000,24,003,751103,24003751103,7511.03,Census Tract,G5020,S,3014250,709588,+39.1734342,-076.5928562,6204385.71484375,12173.8568838919
2001,24,003,740104,24003740104,7401.04,Census Tract,G5020,S,4209773,0,+39.1295250,-076.7150480,7005611.046875,12637.2941343354
2002,24,003,740900,24003740900,7409,Census Tract,G5020,S,5365390,0,+39.0719725,-076.6937030,8914252.95703125,12770.00776925
2003,24,003,751000,24003751000,7510,Census Tract,G5020,S,3215006,0,+39.1675862,-076.6121915,5355923.85546875,10371.4003912387
2004,24,033,803602,24033803602,8036.02,Census Tract,G5020,S,3453464,0,+38.9418591,-076.8672051,5716816.99609375,11662.5357098199
2005,24,033,803606,24033803606,8036.06,Census Tract,G5020,S,3319248,0,+38.9724116,-076.8587387,5499334.88671875,11333.1378945805
2006,24,033,803608,24033803608,8036.08,Census Tract,G5020,S,5186094,45636,+38.9550751,-076.8506247,8663986.37109375,13168.902625114
2007,24,025,303606,24025303606,3036.06,Census Tract,G5020,S,3295526,13886,+39.5268072,-076.3036879,5569535.171875,11523.7948231732
2008,24,025,301107,24025301107,3011.07,Census Tract,G5020,S,2690413,8201,+39.4650225,-076.3056925,4534030.125,9837.71472597628
2009,24,025,303801,24025303801,3038.01,Census Tract,G5020,S,2968197,0,+39.5340241,-076.3601624,4996477.23828125,9188.57592330319
2010,24,025,304102,24025304102,3041.02,Census Tract,G5020,S,86274736,388752,+39.6937457,-076.5039963,146534022.128906,57583.9728800304
2011,24,033,803610,24033803610,8036.10,Census Tract,G5020,S,1280274,0,+38.9630071,-076.8800490,2120602.96875,7847.51817187342
2012,24,033,803612,24033803612,8036.12,Census Tract,G5020,S,1529766,1897,+38.9506525,-076.8756757,2536123.828125,7826.39693497438
2013,24,033,803613,24033803613,8036.13,Census Tract,G5020,S,1608019,0,+38.9583217,-076.8855778,2663114.8125,7557.85478868389
2014,24,003,706402,24003706402,7064.02,Census Tract,G5020,S,1113220,149220,+38.9652738,-076.4945210,2091276.31640625,5939.93511671702
2015,24,003,730204,24003730204,7302.04,Census Tract,G5020,S,4782683,0,+39.1441049,-076.5779693,7962273.5390625,13117.5273129853
2016,24,003,730300,24003730300,7303,Census Tract,G5020,S,2053195,31174,+39.1537232,-076.6069748,3470770.35546875,8263.66531563913
2017,24,033,803801,24033803801,8038.01,Census Tract,G5020,S,1249305,0,+38.9457530,-076.9052779,2068311.44921875,7196.7801633914
2018,24,033,803803,24033803803,8038.03,Census Tract,G5020,S,2096194,6299,+38.9548118,-076.8973349,3481664.02734375,7533.3879209171
2019,24,023,000602,24023000602,6.02,Census Tract,G5020,S,122561521,441803,+39.4829125,-079.4490359,206778596.582031,81357.9221948303
2020,24,023,000601,24023000601,6.01,Census Tract,G5020,S,93581985,39344,+39.3845356,-079.4322617,156973903.355469,89677.7983213618
2021,24,023,000502,24023000502,5.02,Census Tract,G5020,S,89936274,7828182,+39.5076913,-079.3448166,164526651.4375,71675.5160279784
2022,24,023,000501,24023000501,5.01,Census Tract,G5020,S,89061019,7006001,+39.5058770,-079.2773019,161612072.574219,68752.6492389825
2023,24,003,730800,24003730800,7308,Census Tract,G5020,S,7406575,2892838,+39.0334870,-076.5202821,17092111.578125,19818.6590717542
2024,24,003,730901,24003730901,7309.01,Census Tract,G5020,S,9123854,4281825,+38.9989810,-076.4717800,22225783.1015625,20692.3410131706
2025,24,025,301105,24025301105,3011.05,Census Tract,G5020,S,1777723,4383,+39.4832884,-076.3051023,2995473.8125,7294.56637044003
2026,24,003,731002,24003731002,7310.02,Census Tract,G5020,S,7574623,3342523,+39.0291487,-076.4152462,18116075.78125,22161.0086518267
2027,24,033,800606,24033800606,8006.06,Census Tract,G5020,S,2008020,74554,+38.8278223,-076.7622344,3436505.8515625,10329.9622665671
2028,24,033,802901,24033802901,8029.01,Census Tract,G5020,S,1864733,0,+38.8936958,-076.9033623,3082696.01171875,8443.43557772425
2029,24,033,807404,24033807404,8074.04,Census Tract,G5020,S,6701337,3823,+39.0368587,-076.9073024,11129474.5195312,19090.6718904915
2030,24,033,800900,24033800900,8009,Census Tract,G5020,S,79975256,6133908,+38.6048461,-076.7242704,141228418.847656,64227.6913357846
2031,24,033,805904,24033805904,8059.04,Census Tract,G5020,S,2548582,0,+38.9957928,-076.9684430,4225259.296875,10075.3214771481
2032,24,033,800106,24033800106,8001.06,Census Tract,G5020,S,2236037,51673,+39.0953558,-076.8795704,3803354.14453125,11619.4008534238
2033,24,033,803900,24033803900,8039,Census Tract,G5020,S,827525,0,+38.9492635,-076.9219790,1370157.8984375,5003.95522170849
2034,24,033,804001,24033804001,8040.01,Census Tract,G5020,S,836640,0,+38.9465843,-076.9137092,1385144.5625,5919.40134617442
2035,24,033,804101,24033804101,8041.01,Census Tract,G5020,S,1394977,0,+38.9268545,-076.9061209,2308259.7421875,8462.8666639582
2036,24,033,804102,24033804102,8041.02,Census Tract,G5020,S,2148580,0,+38.9375103,-076.9009524,3556287.46484375,8744.75525362343
2037,24,003,731201,24003731201,7312.01,Census Tract,G5020,S,5272763,1322333,+39.0661752,-076.5238577,10958092.4648438,14953.4704690648
2038,24,003,731306,24003731306,7313.06,Census Tract,G5020,S,16004746,9011182,+39.1446590,-076.4656159,41647324.7226562,27660.614198369
2039,24,003,731308,24003731308,7313.08,Census Tract,G5020,S,1634461,1215507,+39.1650148,-076.5098833,4747416.890625,10219.211316634
2040,24,025,301204,24025301204,3012.04,Census Tract,G5020,S,2702502,72965,+39.4665765,-076.3228357,4662885.53125,11037.1800977248
2041,24,025,301205,24025301205,3012.05,Census Tract,G5020,S,1799511,0,+39.4724957,-076.3168461,3023877.08203125,6889.70733740367
2042,24,003,731309,24003731309,7313.09,Census Tract,G5020,S,2647159,611223,+39.1516841,-076.5196043,5425922.62109375,12529.7775860579
2043,24,003,731310,24003731310,7313.10,Census Tract,G5020,S,2237486,401032,+39.1448788,-076.5344405,4392738.01171875,9537.95640979778
2044,24,003,740105,24003740105,7401.05,Census Tract,G5020,S,1733285,0,+39.1199830,-076.7014493,2883631.765625,9157.02808581749
2045,24,003,740400,24003740400,7404,Census Tract,G5020,S,1830536,0,+39.1356891,-076.7765632,3046780.30078125,9996.3061183435
2046,24,003,740601,24003740601,7406.01,Census Tract,G5020,S,5286729,0,+39.1227170,-076.7570794,8796117.33203125,14201.6541827208
2047,24,003,740602,24003740602,7406.02,Census Tract,G5020,S,4241557,0,+39.1185801,-076.7350879,7056317.81640625,11274.4683874475
2048,24,025,303204,24025303204,3032.04,Census Tract,G5020,S,4208878,29820,+39.5644808,-076.3852148,7141492.93359375,11370.0254151402
2049,24,003,750201,24003750201,7502.01,Census Tract,G5020,S,3287937,136642,+39.2149366,-076.6338246,5712704.03125,10694.5577171036
2050,24,003,750101,24003750101,7501.01,Census Tract,G5020,S,1408463,0,+39.2242942,-076.6079995,2350139.93359375,6724.81000502192
2051,24,003,750102,24003750102,7501.02,Census Tract,G5020,S,778317,13704,+39.2313057,-076.6189363,1321839.44140625,5937.7281352466
2052,24,015,030505,24015030505,305.05,Census Tract,G5020,S,17661089,1517920,+39.5912101,-075.8114823,32331314.1640625,28983.4110784286
2053,24,015,031302,24015031302,313.02,Census Tract,G5020,S,45572526,318351,+39.6973752,-076.0790146,77610519.9453125,49255.0776557213
2054,24,015,031301,24015031301,313.01,Census Tract,G5020,S,32967138,158882,+39.6612743,-076.0700549,55960498.59375,39917.7802077801
2055,24,015,030905,24015030905,309.05,Census Tract,G5020,S,32553396,374692,+39.6334469,-075.9990085,55594383.6875,40973.6842841804
2056,24,025,303203,24025303203,3032.03,Census Tract,G5020,S,2711882,14331,+39.5640900,-076.3669105,4593531.37890625,9855.26095958018
2057,24,039,990100,24039990100,9901,Census Tract,G5020,S,0,380178794,+38.0119483,-076.0672659,613459550.292969,161855.401528106
2058,24,025,301106,24025301106,3011.06,Census Tract,G5020,S,3122752,0,+39.5020942,-076.3170798,5251855.328125,10830.8084072788
2059,24,043,011203,24043011203,112.03,Census Tract,G5020,S,7609330,0,+39.6289329,-077.6565432,12843935.9882812,22712.3248726923
2060,24,043,011204,24043011204,112.04,Census Tract,G5020,S,8730511,0,+39.6359120,-077.6792365,14739342.5234375,22219.6789220529
2061,24,043,010401,24043010401,104.01,Census Tract,G5020,S,8992306,0,+39.6880608,-077.7498273,15204075.7382812,17192.2671087937
2062,24,037,875906,24037875906,8759.06,Census Tract,G5020,S,14451352,7800,+38.2376743,-076.4393303,23474218.7539062,20473.5461058554
2063,24,037,875905,24037875905,8759.05,Census Tract,G5020,S,8538093,3787821,+38.2427577,-076.4066653,20015031.9140625,19894.0527873148
2064,24,037,875903,24037875903,8759.03,Census Tract,G5020,S,2580837,7192,+38.2545490,-076.4636152,4203564.85546875,8818.55117977011
2065,24,025,301602,24025301602,3016.02,Census Tract,G5020,S,6488159,1423040,+39.4301364,-076.2744669,13278954.2304688,19622.7910789866
2066,24,043,010803,24043010803,108.03,Census Tract,G5020,S,8600939,144103,+39.6177447,-077.8001103,14755220.8554688,21758.8509803358
2067,24,043,010402,24043010402,104.02,Census Tract,G5020,S,51466369,407422,+39.6863304,-077.7769444,87690343.8554688,56968.6146170158
2068,24,043,010901,24043010901,109.01,Census Tract,G5020,S,41971950,38298,+39.5625675,-077.7648881,70780736.7890625,42605.6294133962
2069,24,043,011700,24043011700,117,Census Tract,G5020,S,81516028,2601386,+39.6614600,-077.8581811,142102001.929688,64127.6435548916
2070,24,043,010902,24043010902,109.02,Census Tract,G5020,S,68049793,4399765,+39.5349281,-077.8021700,121943589.25,84575.8549267041
2071,24,043,011501,24043011501,115.01,Census Tract,G5020,S,62486680,0,+39.4700178,-077.6803083,104994293.265625,60654.7070126901
2072,24,043,011502,24043011502,115.02,Census Tract,G5020,S,80472214,4371668,+39.3780410,-077.7052745,142185108.011719,62097.7519493515
2073,24,033,807409,24033807409,8074.09,Census Tract,G5020,S,2300525,2760,+39.0378008,-076.9471923,3823068.359375,12383.2348781337
2074,24,033,800513,24033800513,8005.13,Census Tract,G5020,S,5893330,15270,+38.9606453,-076.7593049,9785963.33203125,14819.8964188635
2075,24,033,801310,24033801310,8013.10,Census Tract,G5020,S,25301636,85943,+38.6633112,-076.9831879,41697377.6484375,46536.1874372721
2076,24,033,800704,24033800704,8007.04,Census Tract,G5020,S,8596603,0,+38.7781062,-076.7828533,14165827.5859375,17542.6125432733
2077,24,033,801003,24033801003,8010.03,Census Tract,G5020,S,61935778,457953,+38.6794572,-076.8631539,102532983.941406,58347.2041918822
2078,24,033,805906,24033805906,8059.06,Census Tract,G5020,S,322990,0,+39.0070815,-076.9746390,535650.7578125,4004.78772614066
2079,24,033,801312,24033801312,8013.12,Census Tract,G5020,S,6335934,7813,+38.7183053,-076.9768917,10436089.9960938,15518.0740752086
2080,24,025,302200,24025302200,3022,Census Tract,G5020,S,28257445,112250,+39.5576081,-076.1881416,47782905.7265625,33062.0259006397
2081,24,031,706009,24031706009,7060.09,Census Tract,G5020,S,11726468,92064,+38.9959125,-077.1938101,19593960.2539062,22665.8527698344
2082,24,031,700610,24031700610,7006.10,Census Tract,G5020,S,4953859,399534,+39.1387592,-077.2520748,8911365.46875,14754.6126017011
2083,24,031,706008,24031706008,7060.08,Census Tract,G5020,S,19311750,3943618,+38.9966198,-077.2227804,38555687.4960938,36191.5278061038
2084,24,031,705800,24031705800,7058,Census Tract,G5020,S,6820690,2804872,+38.9660822,-077.1596982,15943714.0351562,24524.8282600589
2085,24,031,701303,24031701303,7013.03,Census Tract,G5020,S,4148547,131882,+39.1074390,-077.0989671,7118285.203125,14566.6186265416
2086,24,031,701408,24031701408,7014.08,Census Tract,G5020,S,25437585,825663,+39.1262319,-076.9696305,43696391.6210938,36532.8867895332
2087,24,031,701308,24031701308,7013.08,Census Tract,G5020,S,13729244,44583,+39.1321116,-077.0607673,22919089.4453125,23376.9297208069
2088,24,031,701210,24031701210,7012.10,Census Tract,G5020,S,2571968,21770,+39.0628456,-077.1836415,4308325.29296875,9849.18059880907
2089,24,031,700902,24031700902,7009.02,Census Tract,G5020,S,1718904,0,+39.0896147,-077.1442283,2857269.01171875,7919.63693920339
2090,24,031,703404,24031703404,7034.04,Census Tract,G5020,S,572813,0,+39.0548319,-077.0701459,951234.828125,4135.09092289997
2091,24,031,701507,24031701507,7015.07,Census Tract,G5020,S,5548300,4399,+39.0833905,-077.0135950,9228062.25,16343.6342647639
2092,24,031,702102,24031702102,7021.02,Census Tract,G5020,S,1630456,26309,+39.0219894,-077.0047129,2748778.85546875,6594.13625080311
2093,24,009,860901,24009860901,8609.01,Census Tract,G5020,S,20395131,8856903,+38.3502934,-076.4536627,47637556.6015625,36802.366815523
2094,24,009,860902,24009860902,8609.02,Census Tract,G5020,S,19807608,5812537,+38.4015851,-076.4705743,41777340.640625,32418.7594915549
2095,24,009,861100,24009861100,8611,Census Tract,G5020,S,55443210,10084043,+38.4588399,-076.4736433,107015748.460938,75350.96690062
2096,24,009,860404,24009860404,8604.04,Census Tract,G5020,S,9943132,1738683,+38.7080371,-076.5615839,19213004.5898438,19589.199132105
2097,24,009,860103,24009860103,8601.03,Census Tract,G5020,S,36554901,2138563,+38.7374016,-076.6702766,63678149.609375,43070.4824597985
2098,24,009,860403,24009860403,8604.03,Census Tract,G5020,S,7583060,69362,+38.6894562,-076.5544036,12578463.1875,20806.9335428205
2099,24,031,701407,24031701407,7014.07,Census Tract,G5020,S,9879867,50959,+39.1081025,-077.0147455,16514517.3203125,19952.9957256464
2100,24,031,700400,24031700400,7004,Census Tract,G5020,S,92924684,346484,+39.2138172,-077.3697452,155566211.523438,59635.9187797398
2101,24,031,700604,24031700604,7006.04,Census Tract,G5020,S,42530179,2382261,+39.0887088,-077.3117792,74671467.4375,52222.3422151322
2102,24,031,701211,24031701211,7012.11,Census Tract,G5020,S,6559163,11619,+39.1090766,-077.1540952,10928097.0976562,19288.1818910598
2103,24,031,700500,24031700500,7005,Census Tract,G5020,S,168899005,12636821,+39.1234371,-077.4397368,302124159.394531,79611.5563829946
2104,24,031,700810,24031700810,7008.10,Census Tract,G5020,S,3522164,57771,+39.1885123,-077.2051429,5967251.8828125,14124.3660595636
2105,24,031,700812,24031700812,7008.12,Census Tract,G5020,S,1737236,16823,+39.1698064,-077.1993066,2922225.8515625,8349.28873156267
2106,24,031,701212,24031701212,7012.12,Census Tract,G5020,S,9958364,455762,+39.1206316,-077.1290395,17326866.5117188,21890.4167025243
2107,24,031,700204,24031700204,7002.04,Census Tract,G5020,S,37496215,107213,+39.3075065,-077.2187401,62891846.7890625,52370.4698836803
2108,24,031,701306,24031701306,7013.06,Census Tract,G5020,S,4581426,16068,+39.1388468,-077.0958669,7653202.48828125,15934.7965727814
2109,24,031,703201,24031703201,7032.01,Census Tract,G5020,S,4257516,21259,+39.0808260,-077.0925280,7111058.4375,14157.9656953121
2110,24,031,701506,24031701506,7015.06,Census Tract,G5020,S,6061219,5209,+39.0548604,-077.0050149,10074035.90625,19469.302735032
2111,24,031,701414,24031701414,7014.14,Census Tract,G5020,S,5750561,19555,+39.0726448,-076.9660918,9586908.9921875,15459.3749389082
2112,24,031,706005,24031706005,7060.05,Census Tract,G5020,S,10142791,34264,+39.0201034,-077.1887353,16883152.375,20211.4612633563
2113,24,031,701102,24031701102,7011.02,Census Tract,G5020,S,2068442,0,+39.0723414,-077.1243447,3436649.38671875,8729.40681140823
2114,24,031,702101,24031702101,7021.01,Census Tract,G5020,S,1638202,22613,+39.0084284,-076.9944183,2754438.04296875,7947.22454516546
2115,24,031,700206,24031700206,7002.06,Census Tract,G5020,S,12779367,16673,+39.2473445,-077.1784846,21369949.2734375,26157.156968533
2116,24,031,700606,24031700606,7006.06,Census Tract,G5020,S,4642501,49676,+39.0958132,-077.2439621,7800516.5859375,15991.3559277455
2117,24,031,703702,24031703702,7037.02,Census Tract,G5020,S,1242456,0,+39.0486516,-077.0563037,2062911.04296875,6717.50702524083
2118,24,031,700103,24031700103,7001.03,Census Tract,G5020,S,70182699,391393,+39.2251306,-077.1154936,117758007.757812,65286.3577187368
2119,24,031,700608,24031700608,7006.08,Census Tract,G5020,S,26878611,3935815,+39.0580546,-077.2582656,51176942.75,37579.9013785909
2120,24,031,700813,24031700813,7008.13,Census Tract,G5020,S,2467074,23481,+39.1729704,-077.2135046,4149593.4609375,10010.9283086645
2121,24,031,703208,24031703208,7032.08,Census Tract,G5020,S,3621453,54892,+39.0527225,-077.0141660,6103968.28125,13390.9828762411
2122,24,031,703214,24031703214,7032.14,Census Tract,G5020,S,1800885,117,+39.0850135,-077.0677793,2993349.67578125,7064.97152284888
2123,24,031,703501,24031703501,7035.01,Census Tract,G5020,S,2203333,82062,+39.0533187,-077.0882029,3795035.14453125,13983.247767334
2124,24,031,704502,24031704502,7045.02,Census Tract,G5020,S,2113863,0,+39.0089751,-077.1363213,3505842.1875,9135.67664264454
2125,24,031,700101,24031700101,7001.01,Census Tract,G5020,S,29747662,98360,+39.2286822,-077.1626524,49798410.3867188,39683.7826915606
2126,24,031,700306,24031700306,7003.06,Census Tract,G5020,S,3067908,4451,+39.1703788,-077.2864135,5119015.9296875,9284.34325083427
2127,24,031,700308,24031700308,7003.08,Census Tract,G5020,S,2466071,344,+39.1979284,-077.2779343,4112219.2421875,10364.4527195267
2128,24,031,700309,24031700309,7003.09,Census Tract,G5020,S,2319420,11099,+39.1881087,-077.2703189,3884539.34375,8317.24256689376
2129,24,043,000500,24043000500,5,Census Tract,G5020,S,2100316,0,+39.6464112,-077.7043471,3546927.80078125,9259.54270255696
2130,24,043,000100,24043000100,1,Census Tract,G5020,S,1849869,0,+39.6554853,-077.6999156,3124804.109375,7416.70867571401
2131,24,043,000400,24043000400,4,Census Tract,G5020,S,1007300,0,+39.6466503,-077.7208144,1701106.828125,6103.49322143415
2132,24,043,011600,24043011600,116,Census Tract,G5020,S,53659627,3693814,+39.4488885,-077.7553407,96318870.25,63496.2186109604
2133,24,510,260604,24510260604,2606.04,Census Tract,G5020,S,503666,0,+39.2786758,-076.5388371,841703.13671875,3890.7419641036
2134,24,510,280402,24510280402,2804.02,Census Tract,G5020,S,561712,0,+39.2992263,-076.6903724,939257.58984375,4967.57578915187
2135,24,510,010100,24510010100,101,Census Tract,G5020,S,393198,148387,+39.2786343,-076.5745793,905083.8671875,4812.53338680303
2136,24,510,010300,24510010300,103,Census Tract,G5020,S,673883,10498,+39.2883650,-076.5802265,1143994.93359375,4386.32769025807
2137,24,510,010400,24510010400,104,Census Tract,G5020,S,373744,558487,+39.2781675,-076.5795274,1557929.859375,5819.70987574307
2138,24,510,010500,24510010500,105,Census Tract,G5020,S,155243,0,+39.2888746,-076.5858889,259508.9921875,2316.46464671498
2139,24,510,020100,24510020100,201,Census Tract,G5020,S,174536,0,+39.2887712,-076.5887716,291758.59765625,2395.33876292981
2140,24,510,020200,24510020200,202,Census Tract,G5020,S,197559,0,+39.2886357,-076.5920299,330245.9296875,2486.40102965495
2141,24,510,020300,24510020300,203,Census Tract,G5020,S,662772,384067,+39.2808610,-076.5940789,1749567.36328125,5570.62121339564
2142,24,510,030100,24510030100,301,Census Tract,G5020,S,427427,0,+39.2894076,-076.5965752,714512.5859375,3534.57841591037
2143,24,043,000601,24043000601,6.01,Census Tract,G5020,S,1938442,0,+39.6383627,-077.6997688,3272816.26171875,9684.74013954249
2144,24,043,000700,24043000700,7,Census Tract,G5020,S,1336351,0,+39.6314889,-077.7204470,2255820.80078125,7087.2443192275
2145,24,043,000800,24043000800,8,Census Tract,G5020,S,1113406,0,+39.6322024,-077.7281455,1879518.8359375,6105.89734903614
2146,24,043,001002,24043001002,10.02,Census Tract,G5020,S,4260150,0,+39.6149286,-077.7676712,7187897.68359375,12280.2832857917
2147,24,043,011000,24043011000,110,Census Tract,G5020,S,4425974,0,+39.5596859,-077.7147954,7455843.12890625,16016.2138840103
2148,24,003,702204,24003702204,7022.04,Census Tract,G5020,S,2527602,0,+38.9957146,-076.6908109,4190473.453125,11400.3449655485
2149,24,510,160500,24510160500,1605,Census Tract,G5020,S,1048118,0,+39.2994113,-076.6555090,1752594.6171875,6013.69758998096
2150,24,027,602303,24027602303,6023.03,Census Tract,G5020,S,11740756,26901,+39.2603294,-076.8741345,19655861.1367188,21487.1970073067
2151,24,027,602600,24027602600,6026,Census Tract,G5020,S,5109819,1079,+39.2934994,-076.8071838,8544421.05859375,15081.4208629981
2152,24,027,605401,24027605401,6054.01,Census Tract,G5020,S,3086279,35418,+39.2331471,-076.8561881,5209989.578125,10789.8637049394
2153,24,510,130806,24510130806,1308.06,Census Tract,G5020,S,1406474,707,+39.3346113,-076.6503321,2355472.375,7841.0283268977
2154,24,510,140200,24510140200,1402,Census Tract,G5020,S,395229,0,+39.3037530,-076.6321873,660956.875,3403.97146722312
2155,24,510,140300,24510140300,1403,Census Tract,G5020,S,389282,0,+39.3078099,-076.6361904,651086.10546875,3565.67974523503
2156,24,510,150200,24510150200,1502,Census Tract,G5020,S,420327,0,+39.3063661,-076.6480486,702981.7109375,3597.04674999075
2157,24,510,150300,24510150300,1503,Census Tract,G5020,S,399171,0,+39.3070301,-076.6550670,667612.953125,3361.18850708458
2158,24,510,150400,24510150400,1504,Census Tract,G5020,S,815573,0,+39.3124588,-076.6527287,1364258.7734375,5212.04909871602
2159,24,510,150500,24510150500,1505,Census Tract,G5020,S,960450,9673,+39.3222425,-076.6601005,1623158.90625,5477.268715987
2160,24,510,150600,24510150600,1506,Census Tract,G5020,S,959035,0,+39.3090802,-076.6687936,1604075.87109375,7242.23332674106
2161,24,510,150701,24510150701,1507.01,Census Tract,G5020,S,858013,117437,+39.3193301,-076.6678344,1631967.82421875,5356.24971417984
2162,24,510,150702,24510150702,1507.02,Census Tract,G5020,S,391519,0,+39.3128159,-076.6678751,654920.5,3781.12687274827
2163,24,510,160600,24510160600,1606,Census Tract,G5020,S,556403,0,+39.2967497,-076.6640074,930307.30859375,4157.5031393209
2164,24,510,271802,24510271802,2718.02,Census Tract,G5020,S,530270,0,+39.3446843,-076.6770690,887822.3984375,3846.70534244069
