id,Latitude,Longitude,Pano_ID,Pano_Lat,Pano_Lon,Heading,Pitch,Roll,Date,Elevation
5631,39.29416013,-76.58842479,k5-6oXGfjMaP0VFtwhhjXQ,39.29437607561874,-76.58843903281004,177.8751983642578,90.13782501220703,1.355432033538818,,
5631,39.29416013,-76.58842479,mDrjqReGV_UeIAneU-KEGQ,39.29417711206064,-76.58861343280954,266.4947509765625,88.4394760131836,1.046976327896118,,
5631,39.29416013,-76.58842479,NTYclHCJVdKOwfIZkATLBQ,39.29417191881494,-76.5887307867706,266.4931030273438,88.63938903808594,1.023018598556519,,
5631,39.29416013,-76.58842479,zxU9kzmMJ8wl5JsbFB5n9Q,39.29416671618355,-76.58884672990979,266.5846557617188,88.4952621459961,0.7297869324684143,,
5631,39.29416013,-76.58842479,H2f6Z7IIxfMUn39clhYQpg,39.29449345411184,-76.58809984264673,263.9977111816406,89.20146179199219,1.238897204399109,,
5631,39.29416013,-76.58842479,vbLKVq6rKpgu34JjoNEcWw,39.29448966030446,-76.58820652849806,268.3606262207031,88.95317840576172,359.2518920898438,,
5631,39.29416013,-76.58842479,6eT2r3olLp_UFEO196uOFQ,39.29448271301214,-76.58838410293293,264.5357666015625,88.82746124267578,357.8614196777344,,
5631,39.29416013,-76.58842479,EnOVbRL1j5RC_ibMoggb3g,39.29398916822248,-76.58836347115918,209.4209594726562,88.7209243774414,358.8527526855469,,
5631,39.29416013,-76.58842479,TDevvKoGfhTAG0mhWG5hfg,39.29425632480273,-76.58844167790787,188.0061950683594,89.89639282226562,2.16341757774353,,
5631,39.29416013,-76.58842479,fF0udGxgRWe4CtKh056xOg,39.29420625652443,-76.58785614008775,266.6416625976562,88.6076431274414,0.9450321793556213,,
5631,39.29416013,-76.58842479,NaxUymT3PURMaxqUKY1V-g,39.29420164547069,-76.5879731420616,266.9454040527344,88.59180450439453,1.067179203033447,,
5631,39.29416013,-76.58842479,POE_ATd2j0O8aCN9X__K3g,39.29419789690894,-76.58808820418484,267.3370361328125,88.42008209228516,1.266822934150696,,
5631,39.29416013,-76.58842479,FhyRAabN3z_QwBRooJCz8Q,39.29419424200189,-76.5882027371842,267.340576171875,88.56982421875,1.220433831214905,,
5631,39.29416013,-76.58842479,7CSWK8TgiLtpAWM2PZPhaA,39.29418230621957,-76.58849475619262,266.2415466308594,88.714111328125,0.5151928663253784,,
5631,39.29416013,-76.58842479,sAEsSTFrLzfzynIXSlpBhw,39.29407826276824,-76.58834751239176,359.2812194824219,88.59040069580078,358.3606262207031,,
5631,39.29416013,-76.58842479,sKA2VshGsdL1_Wy_FMJXvA,39.29418784806137,-76.58837572678587,266.5701293945312,88.84491729736328,0.3822673857212067,,
5632,39.29505983,-76.58848389,Za6TrL0JXqMZ6ZreRHLbdg,39.29506497491146,-76.58848479299468,177.0383911132812,88.80552673339844,1.374594449996948,2009-08,
5632,39.29505983,-76.58848389,szBqSYYlihVmS5sqXME7FQ,39.29504826311819,-76.58848294142683,358.4157104492188,91.00279998779297,358.8944091796875,2011-08,
5632,39.29505983,-76.58848389,2wawHLpvu7t0POunZoa5ZA,39.29504736706284,-76.58848126619876,357.1768493652344,90.89979553222656,359.7598266601562,2014-10,
5632,39.29505983,-76.58848389,AMhpRXnR8OfrnYYUCZnHig,39.29507240396155,-76.58847712221342,358.402587890625,90.03651428222656,0.8398099541664124,2017-10,
5632,39.29505983,-76.58848389,PvxT1YuVn_kZ0MfpO_kPiQ,39.29505674424751,-76.58848294142683,176.6847839355469,88.68701171875,0.8680214881896973,2018-07,
5632,39.29505983,-76.58848389,iyoN406D_ZHRzTv8oEUFrw,39.29504814912185,-76.58848928965934,176.7656097412109,89.13932800292969,1.386164546012878,2020-10,
5632,39.29505983,-76.58848389,QaCoCj5Uv4-MnvGnzTSmKw,39.29507658119726,-76.5884882316206,176.732421875,88.98841094970703,1.264584422111511,2022-06,
5632,39.29505983,-76.58848389,f-JdgQua7YYM00bT-zl3Pw,39.29536831183443,-76.58840191326485,83.44864654541016,89.56082916259766,0.6104785203933716,,
5632,39.29505983,-76.58848389,XHUc4FDyOFHf4ve0BpDAxA,39.29538187310982,-76.58817108411765,86.71759796142578,89.32540130615234,0.6833455562591553,,
5632,39.29505983,-76.58848389,mesqpUK1ptOGl5-i8HjEsw,39.29506452616386,-76.58807083466021,159.4389190673828,90.9955062866211,359.8244934082031,,
5632,39.29505983,-76.58848389,1w33OiUhjVHP2WoLPHUMJA,39.2950723540079,-76.58816843901423,87.46212005615234,89.05397033691406,358.7391357421875,,
5632,39.29505983,-76.58848389,nrCVYq0QblduPtt0aqFy7w,39.29537615430766,-76.58828526436277,85.65296936035156,89.4584732055664,0.9887524247169495,,
5632,39.29505983,-76.58848389,DSiR6VgW4t3aovmoz7XpFg,39.29506840845008,-76.58832908486225,86.86072540283203,90.989013671875,359.5396423339844,,
5632,39.29505983,-76.58848389,KVA13s5XIEPNNOAjZe1KGg,39.29532977374365,-76.58889839731292,85.67459869384766,92.56376647949219,3.355814456939697,,
5632,39.29505983,-76.58848389,XcZ6AUfghcwCs_BHm_zj5Q,39.29521680769564,-76.58850101625465,175.9473419189453,89.7110366821289,1.184260129928589,,
5632,39.29505983,-76.58848389,UmZyX-MlJx6P_jxb8a9zqA,39.29547710499439,-76.58852323506392,177.9794464111328,90.20801544189453,0.1078644394874573,,
5632,39.29505983,-76.58848389,ehqQcPpp0o6qeG5OND8ZSg,39.29542423973127,-76.58850031089557,264.7850952148438,90.61532592773438,0.9976906180381775,,
5632,39.29505983,-76.58848389,CtvhXHL0o3lOatW2aFJD9g,39.29533497135844,-76.58878174886296,87.6510009765625,92.29556274414062,3.634280681610107,,
5632,39.29505983,-76.58848389,o8d6pc1MfnOHt89dPlBE6g,39.29533785399646,-76.58864729001145,80.25505065917969,92.80352783203125,3.462692022323608,,
5632,39.29505983,-76.58848389,SJS1SnTOdsmlF4M9q9ozpw,39.29529986125915,-76.5885192674197,143.9586181640625,90.8503189086914,0.9270510673522949,,
5632,39.29505983,-76.58848389,-7L5kIY_1qZNjyuiPhdBDg,39.29535578052494,-76.58852438127222,80.51201629638672,91.73574829101562,359.9555969238281,,
5632,39.29505983,-76.58848389,orZi2yBcGWXHA6DyyRTfNQ,39.29491584413565,-76.58856626195343,256.7836303710938,89.17461395263672,359.22119140625,,
5632,39.29505983,-76.58848389,-Oh1cHQYZp7QDVnwEbimqA,39.29491100552775,-76.58869463717721,269.6693115234375,88.51045989990234,358.7687683105469,,
5632,39.29505983,-76.58848389,LtZBMbhdyEa6ygK5heVW_g,39.29491172025812,-76.58881260825159,269.9807434082031,88.41668701171875,358.9309692382812,,
5632,39.29505983,-76.58848389,-I0r9B1F0tsQlSpBpxNJ4Q,39.29490875828692,-76.58892908033425,265.7960205078125,88.53578186035156,358.9441223144531,,
5632,39.29505983,-76.58848389,Hyypimmk1JH8BgvZFHSwMA,39.29492612949183,-76.5884765050241,176.0425415039062,89.70442199707031,0.8029837608337402,,
5632,39.29505983,-76.58848389,fhoGuj_XowmkXLjZAcaEUw,39.29487982617272,-76.58847244920852,175.7578582763672,89.86962127685547,0.8797690272331238,,
5632,39.29505983,-76.58848389,Nf2YnIDGeuKj02qHDeyIAA,39.29478658098045,-76.58846486659644,176.846923828125,90.0899658203125,0.5695521831512451,,
5632,39.29505983,-76.58848389,ESAUEXZt8VU7RBubOgx8QA,39.2946937133386,-76.58845851836273,177.0491333007812,89.94501495361328,0.3642910718917847,,
5632,39.29505983,-76.58848389,rIhmR-uCWVeBJC8VZb0JFw,39.29511285276556,-76.58849167024644,176.0807800292969,89.57185363769531,0.9339872598648071,,
5632,39.29505983,-76.58848389,v6Q-sAedDIIxTnkQczjYLA,39.29501881383941,-76.58848461665488,176.2217407226562,89.76828002929688,1.4134761095047,,
5632,39.29505983,-76.58848389,p9KHIJLZjOX_o6yZide28A,39.29506528866001,-76.5884881434507,176.2772369384766,89.54186248779297,1.172219395637512,,
5633,39.29595992,-76.58853121,Nev8xGu49ZR79FnjaazuSQ,39.29597127897734,-76.58854069269707,355.9148864746094,91.22474670410156,1.531537175178528,2007-11,
5633,39.29595992,-76.58853121,5Hx6lYlw2Gi6BG9kqvdeqA,39.29590377723515,-76.58853566701504,176.5775146484375,91.26976776123047,0.2725891768932343,2009-08,
5633,39.29595992,-76.58853121,JqWse8LbKwXgLtYgE0Pv-Q,39.29596773074896,-76.58854095720663,177.7182159423828,90.9803695678711,359.969970703125,2014-10,
5633,39.29595992,-76.58853121,-oOSVevNxN7fJSpjn1Pc3Q,39.29592925160655,-76.58854192707507,177.5142059326172,91.15437316894531,0.04809991270303726,2018-07,
5633,39.29595992,-76.58853121,74Zgj7b3J5srJOAmbqUXnQ,39.2959159532608,-76.58853998733818,177.4545288085938,90.38951873779297,359.7548522949219,2019-07,
5633,39.29595992,-76.58853121,7yFZNDFpBNljFnYeigDh2g,39.29571380080868,-76.58835483050083,87.76274871826172,89.97210693359375,0.6060374975204468,,
5633,39.29595992,-76.58853121,KxKFZP-9-2j2GECb7oGJGw,39.29611909520976,-76.588549862362,176.6635131835938,91.58019256591797,359.6470336914062,,
5633,39.29595992,-76.58853121,JMT1g5MBhzuMbfoTUscycw,39.29621073649371,-76.58855638693089,175.8853149414062,91.4548110961914,359.1641845703125,,
5633,39.29595992,-76.58853121,j6ovNlYOj0ofq7WuPsGY9w,39.29630300367818,-76.58856493940581,175.0159912109375,91.35614776611328,359.6329956054688,,
5633,39.29595992,-76.58853121,zsSTAY5hjfXZC2z79lDiGw,39.29570963574678,-76.58848496933446,108.5458145141602,86.99051666259766,359.3758239746094,,
5633,39.29595992,-76.58853121,jtdOrrAwRLtL09e8b_WPGw,39.29558571709924,-76.58852649734908,178.5320434570312,91.27843475341797,0.1526986509561539,,
5633,39.29595992,-76.58853121,IKKv7xQq-44nUj5D_UeqWA,39.29567099804884,-76.58852852525604,177.8867950439453,91.78097534179688,0.07365559041500092,,
5633,39.29595992,-76.58853121,rwvbM_e5yta0MWf8R0JORw,39.29575755366628,-76.58853214022052,177.9496154785156,91.25320434570312,0.2284396588802338,,
5633,39.29595992,-76.58853121,YbjlOTt16ZINgHmwbUn4PQ,39.29584492383337,-76.58853540250544,177.4058074951172,91.30277252197266,359.6749877929688,,
5633,39.29595992,-76.58853121,XdFm2SBbW5IhtoW6Z4yR6g,39.29602901919429,-76.58854474851049,177.1902465820312,92.5311050415039,359.6942749023438,,
5633,39.29595992,-76.58853121,LiA6PPGC_Tnqo4blokyeYg,39.29593600697795,-76.58853981099847,177.2420043945312,91.66429901123047,359.319091796875,,
5634,39.29685928,-76.58859799,cXkl44kYO3j_kfAvFZHOxg,39.29687086044183,-76.58859377094079,345.6151733398438,94.90199279785156,1.106593489646912,2007-11,
5634,39.29685928,-76.58859799,3y7zZNG2vtbNHdIE_mJlsA,39.29683439303009,-76.5885899796384,356.2886657714844,91.88175201416016,1.532962560653687,2009-08,
5634,39.29685928,-76.58859799,eDUve6EMhxA3KO1vce2hKg,39.29683890494487,-76.58857798854172,180.4856567382812,88.22026062011719,357.862548828125,2014-10,
5634,39.29685928,-76.58859799,XIiCWfpv8RikwZ8Fjno5Vw,39.29683907571845,-76.58859809126199,177.5481872558594,88.24254608154297,359.4458923339844,2018-07,
5634,39.29685928,-76.58859799,cTdSL9vs_uIYrKJ6MOuc6w,39.29684442584854,-76.58859526982775,177.1256408691406,87.5023193359375,358.8216857910156,2019-07,
5634,39.29685928,-76.58859799,ll4JcCaCmQYhgWQcxnl4qw,39.2968634017661,-76.58859985465836,357.3003845214844,91.58161163330078,359.9805603027344,2020-10,
5634,39.29685928,-76.58859799,xG-xShx5BmOIgrdJ14vGRA,39.29639629715157,-76.58857428540868,174.5406188964844,91.65084075927734,359.5368957519531,,
5634,39.29685928,-76.58859799,8dUKv1t1txwv6fNoOH54ZA,39.29649101120028,-76.58861043503603,266.8966674804688,91.40242767333984,359.5172424316406,,
5634,39.29685928,-76.58859799,rkI0ifu96-fUsjw-iJP-IA,39.29648630064391,-76.5887285825274,267.11767578125,91.61116790771484,0.1709906607866287,,
5634,39.29685928,-76.58859799,EWbrWmRceYgreKoiNZa3zA,39.29728365570067,-76.58862269063908,176.5477600097656,88.37220001220703,359.0276794433594,,
5634,39.29685928,-76.58859799,IE1oFWXb_8TysU_liFrg-g,39.29719465103828,-76.58861607790377,176.4510498046875,88.29969024658203,358.8584899902344,,
5634,39.29685928,-76.58859799,5FRMPuV0BQ9ykqKtG6oKBw,39.29710590027972,-76.58860964150773,176.9034423828125,88.6376724243164,359.4037170410156,,
5634,39.29685928,-76.58859799,td-5vsdsGKjWw3jot6aUkA,39.29701673198387,-76.58860629105487,177.8533325195312,88.55992126464844,359.0239868164062,,
5634,39.29685928,-76.58859799,5CyrmZtRWEtmU4PmycNeyg,39.29666230322047,-76.58858680552467,176.7427520751953,88.49165344238281,359.8319091796875,,
5634,39.29685928,-76.58859799,BgwFuznYDINfu3cvxOXEpQ,39.29655107484904,-76.58858177984446,177.4315795898438,89.04779815673828,0.3186204433441162,,
5634,39.29685928,-76.58859799,LYI8O980BECCI0WunV7ewg,39.29648841679691,-76.58847438894642,99.03851318359375,90.04754638671875,0.1213875561952591,,
5634,39.29685928,-76.58859799,NHdLss9Uknv13S2zzZPnLw,39.29692658972213,-76.58860126537542,177.8494720458984,88.7419662475586,359.4852600097656,,
5634,39.29685928,-76.58859799,ga06BWSyjGwx57uHuK0yzg,39.29674957164055,-76.58859253656328,176.7543487548828,88.5102310180664,359.5706787109375,,
5634,39.29685928,-76.58859799,WYAmQE1xp40HZlWCnOKU3g,39.29683829302796,-76.58859738590343,177.8095397949219,88.4833755493164,358.8754577636719,,
5635,39.29775917,-76.58865189,qxAJ4iEXY_hPWTC71XbKvA,39.29772589233784,-76.58864191165445,358.5194702148438,92.73333740234375,1.983000755310059,2007-11,
5635,39.29775917,-76.58865189,s2-j1p4R4nqwW9l1tunM6Q,39.29774610048617,-76.58864905340714,358.4473876953125,89.56343078613281,0.6656140685081482,2009-08,
5635,39.29775917,-76.58865189,mqiJ_48FlJQADIZcyoNl0g,39.29772472167823,-76.5886398837493,352.0224304199219,90.4649658203125,1.157742738723755,2014-10,
5635,39.29775917,-76.58865189,8jGaS6GhV7Q0uHL84L05ug,39.29776209221373,-76.5886554016314,176.523193359375,87.801025390625,358.6345520019531,2017-10,
5635,39.29775917,-76.58865189,0uzDTdfXQgFZ1SiG9g2AWQ,39.29775056105883,-76.58865593065008,177.3313903808594,89.31079864501953,359.7153015136719,2018-07,
5635,39.29775917,-76.58865189,0D-3yob0OeT2gqYQXrHTrQ,39.29770811239088,-76.58865355006603,177.4026489257812,88.57637023925781,358.8854064941406,2019-07,
5635,39.29775917,-76.58865189,dXSTVqbk6QEAlG6T6o59CQ,39.29775812370966,-76.58864940608628,357.0417785644531,90.6572265625,0.1987608373165131,2020-10,
5635,39.29775917,-76.58865189,rK0igK0BjmkHEq9gjQ8E6Q,39.29749582242346,-76.58832635159209,86.67256927490234,88.23694610595703,0.744495153427124,,
5635,39.29775917,-76.58865189,VJwFfg-5khiFOpB_YPNRnw,39.29750146934695,-76.58821023164172,86.20011901855469,88.84463500976562,0.46927410364151,,
5635,39.29775917,-76.58865189,4KP2yvxGabxXgJdM_0gXpQ,39.29782462144051,-76.58906062929648,164.2765045166016,88.74989318847656,3.411731243133545,,
5635,39.29775917,-76.58865189,IwpXKAgB8BcfSZduWS7xVw,39.29791399202907,-76.58907570628018,158.5991516113281,88.65892791748047,359.8058471679688,,
5635,39.29775917,-76.58865189,k8jhorLXkAcjbErv6pgUIQ,39.29747460501581,-76.58885316629392,86.7538833618164,88.89908599853516,0.8063864707946777,,
5635,39.29775917,-76.58865189,QsAOejwJePgboGiS9meRxg,39.29747969659059,-76.58873828119722,87.12715148925781,89.78672790527344,0.7134531736373901,,
5635,39.29775917,-76.58865189,1ex7h5kRJQk0FxShAJmRUQ,39.29748643460445,-76.58856158895179,87.09164428710938,89.13197326660156,0.907288134098053,,
5635,39.29775917,-76.58865189,gRC3bpjA29nOyE0Pdc_X8A,39.29749103584749,-76.58844317679662,87.0291519165039,88.48591613769531,0.6965088248252869,,
5635,39.29775917,-76.58865189,_4tiZhyiLQG2bbMEeJ94gA,39.29816954729888,-76.58868061818583,176.5088500976562,89.15386962890625,359.4975891113281,,
5635,39.29775917,-76.58865189,KAP9RfzK3dTIsX9QyLfKnw,39.29808199586608,-76.58867444630235,176.4110870361328,89.83979034423828,0.04420976340770721,,
5635,39.29775917,-76.58865189,suf8XnJ_osfj8IlnoUpxFA,39.29799169022888,-76.58866800990924,176.8668212890625,89.95809173583984,359.7051391601562,,
5635,39.29775917,-76.58865189,aqmTgK5PrxghR6VtjqkLuA,39.29789931464134,-76.58866183802515,176.9330139160156,89.556396484375,358.7231750488281,,
5635,39.29775917,-76.58865189,KS7l2yWaS-gANLJblAC1lw,39.29752975630217,-76.5886406772774,174.7750091552734,90.34638214111328,359.1067504882812,,
5635,39.29775917,-76.58865189,guDcBAZgtou5XjE509ISJQ,39.29747485039042,-76.58863556342952,176.2231903076172,89.53357696533203,358.7747497558594,,
5635,39.29775917,-76.58865189,a4LjCQ1cHUWy9TFhlN01yg,39.2973767061368,-76.58862930337405,176.8792877197266,88.83141326904297,359.5514831542969,,
5635,39.29775917,-76.58865189,EWbrWmRceYgreKoiNZa3zA,39.29728365570067,-76.58862269063908,176.5477600097656,88.37220001220703,359.0276794433594,,
5635,39.29775917,-76.58865189,bFYVYYRTPbVjSB5m3ZG-_w,39.2978101850827,-76.58865681234788,177.2401580810547,89.59886169433594,359.0744323730469,,
5635,39.29775917,-76.58865189,bnrxACpWwCQGqjID-b_11w,39.29762832951857,-76.5886486125582,177.8967590332031,89.66181182861328,359.4175415039062,,
5635,39.29775917,-76.58865189,KO5FKs93KtMbJc0UgOxiJg,39.29772714944842,-76.58865266836821,177.7091522216797,89.44078826904297,359.2093811035156,,
16993,39.29282603,-76.58923587,zpXN1AkmIgWkWi_nNn6neg,39.29281331453291,-76.58922056867046,357.0996398925781,91.65840911865234,355.4093627929688,2009-08,
16993,39.29282603,-76.58923587,3qgARTWRUhJvQkmAJGsGsQ,39.2928469309831,-76.58919261897066,4.799342155456543,90.20857238769531,357.504638671875,2011-08,
16993,39.29282603,-76.58923587,cOm1tYuCzzw3l5vVN6MLHA,39.29283014702229,-76.58922145036435,358.3326721191406,90.5797348022461,354.9475402832031,2014-10,
16993,39.29282603,-76.58923587,Lt8FIFlpt3kHRe71soF4Gw,39.29286931631217,-76.58922903293164,357.6893920898438,90.0693588256836,355.810546875,2015-09,
16993,39.29282603,-76.58923587,KdZFIqkVixcgQYYtWH7lvA,39.29284986078554,-76.5892643006806,357.1761779785156,90.53456115722656,354.1570434570312,2017-10,
16993,39.29282603,-76.58923587,n5ZKnDzMHWngJBYlWHelpw,39.29284992281809,-76.58922621151132,356.8765869140625,89.17324829101562,355.14208984375,2018-07,
16993,39.29282603,-76.58923587,bvK8Wqm-bCSWmZjf6poLgA,39.29282097450516,-76.58922286107457,357.0296630859375,90.8317642211914,355.6150512695312,2019-06,
16993,39.29282603,-76.58923587,rZAJ4wkaAC4wBS3sOaK0eQ,39.29283577005048,-76.58922162670312,357.1497497558594,89.69050598144531,355.43115234375,2020-10,
16993,39.29282603,-76.58923587,UuSixWgteqNeg2K2AnKa8g,39.29285170110378,-76.58922744588271,356.8221740722656,90.61730194091797,355.4483337402344,2023-10,
16993,39.29282603,-76.58923587,h4u6XPw2JiFX9cbQog_bJQ,39.29285987344483,-76.58922480080112,356.9139099121094,90.94206237792969,355.6824340820312,,
16993,39.29282603,-76.58923587,koX_AOn_uRxTo1U58iIsRw,39.29292971552895,-76.5887324619954,355.5214233398438,91.78157806396484,355.887451171875,,
16993,39.29282603,-76.58923587,5dx21Gyc7nMSH-Ev6jSg7Q,39.29301798213626,-76.58873537159634,4.454042911529541,87.47573852539062,359.2265319824219,,
16993,39.29282603,-76.58923587,okXZGfMxgVM8OWvbLTCuLw,39.29284189257555,-76.58870671643274,266.5653076171875,86.4668960571289,358.7292785644531,,
16993,39.29282603,-76.58923587,21cuL4CzsJD7RRmcUdOGSA,39.29283942782244,-76.58876552563852,266.2110595703125,86.75459289550781,358.9727172851562,,
16993,39.29282603,-76.58923587,IwfS3L5LfbdSMbGnb601fg,39.29283404839698,-76.58888129240702,266.5896606445312,86.64402770996094,358.7483825683594,,
16993,39.29282603,-76.58923587,qefnepHu2quz0z8uZkSqcA,39.29283007157456,-76.58899441398454,267.7546691894531,86.60196685791016,358.9490356445312,,
16993,39.29282603,-76.58923587,eRXzS0fabgR9t4d_I8zv5A,39.29244695643503,-76.5891950877141,357.301513671875,91.77008819580078,357.8290405273438,,
16993,39.29282603,-76.58923587,yJQcFTxFDgRZdqaTHILxIw,39.29253908487983,-76.58920240577476,356.9994506835938,91.66902160644531,357.1359558105469,,
16993,39.29282603,-76.58923587,wHNUSUJK-3QjgUwDhQ28qg,39.29263107925029,-76.5892085776328,357.1325988769531,91.68444061279297,357.232177734375,,
16993,39.29282603,-76.58923587,CklRNGo5F0_3HIafw88YoA,39.29272160075853,-76.58921413230479,357.2091369628906,91.77981567382812,356.5346374511719,,
16993,39.29282603,-76.58923587,aNy_xwSHGDtNc4voEY0dWQ,39.2929978985557,-76.5892333532314,357.0495300292969,91.36842346191406,357.2640991210938,,
16993,39.29282603,-76.58923587,lI8c4raqznIc76s8apq78g,39.2930898819687,-76.5892394369186,357.0552368164062,91.3250732421875,357.3594665527344,,
