id,Latitude,Longitude,Pano_ID,Pano_Lat,Pano_Lon,Heading,Pitch,Roll,Date,Elevation
24067,39.29436228,-76.59063138,4JcthkaPpiYv_PF-5RXwMg,39.29436833225958,-76.59065199,177.1231384277344,89.42517852783203,0.9221155643463136,10/1/20,
24068,39.29526176,-76.59069564,ETI88vVNN5pRn7J2axMaEQ,39.29525217839537,-76.59068338,85.87160492,90.69750213623048,1.462370515,8/1/22,
24069,39.29616166,-76.59074859,mesn2lCUR4fyzxSyIzmuCg,39.29615696050084,-76.5907309,176.5215606689453,89.48841094970703,359.4628295898438,11/1/20,
24070,39.29706169,-76.590797,bvRpYPUqRypo0GCwJaqhiA,39.29701791112709,-76.59082692,176.5840606689453,90.22690582,1.363178849220276,11/1/20,
24071,39.2979614,-76.5908559,RTL7qnFnl3ZZ4-pRh7AP2A,39.29795586049755,-76.59087417,176.2960815429688,89.38880157470703,1.037768602371216,11/1/20,
24680,39.2926882,-76.59270449,EOof-BzFlldSurSeTy1pNw,39.29267125048211,-76.59275364,85.70464324951172,89.83768463134766,3.981915235519409,6/1/19,
24681,39.29358663,-76.59278469,Kth7BcYCHnn7yBrpQ5mQdg,39.29332236693351,-76.59257369,312.8156433105469,89.59657287597656,358.8175354003906,6/1/19,
24860,39.29421559,-76.59412879,vQIhLSH5mQwjvCg5_b7V9g,39.29424877101823,-76.59410885,176.9846191,91.99945831298828,1.298321008682251,6/1/19,
24861,39.29511549,-76.59418105,50gda-dcSMSCzDm46Czr0Q,39.29510861952762,-76.59416387,174.4793395996094,89.95862579345703,1.922572851,6/1/19,
24862,39.29601451,-76.59425051,rlySyadwJ8MW3OFnT3ds6Q,39.29601056727874,-76.59424233,174.7923889160156,87.37106323242188,0.5426346659660339,6/1/19,
24863,39.29690496,-76.59430409,_27ENXKT_T-PDeC893a6iQ,39.29691426,-76.59431119,176.9933776855469,88.98342895507812,1.493431925773621,7/1/18,
24864,39.29780441,-76.59436912,dZ1h13TlxvwX1_3CdfZE2Q,39.29776582419016,-76.59436021,177.1047058105469,89.65842438,1.113013982772827,6/1/19,
33215,39.29346148,-76.59188254,G19kSSW4RNGL2MXXh98Wtg,39.29343720971458,-76.59187832,209.4012451171875,89.68135833740234,358.3614501953125,10/1/20,
33216,39.29350417,-76.59072447,tvjF0AulNLPJkpjB5NtJRA,39.29349509840998,-76.59070154,90.13236236572266,86.98339844,1.954103827476501,6/1/19,
36806,39.2963462,-76.59400566,h5aY4Du3GwdNLCzL9H2t8w,39.29632451911565,-76.59404114,329.5490417480469,90.14102172851562,359.7647399902344,11/1/20,
44319,39.29651225,-76.58780953,MG1AOCQHodjf9B-s-ho0cA,39.29652372967616,-76.58783251,267.0310059,91.17516326904295,0.7553865909576416,10/1/23,
44320,39.29646622,-76.58896743,WwNOaGIVdISmOgzxtAIuXg,39.29649853,-76.58898101,290.6137084960938,89.46231079101562,1.664954900741577,11/1/20,
44321,39.29642131,-76.59012541,y6NFlsOM2x4Pl8EpeBVLJw,39.29643395138419,-76.59005967,256.3217773,89.77714538574219,0.074116372,10/1/23,
62572,39.29732459,-76.59108355,yKal0B0cCp1W7oew3uK44w,39.2973557,-76.59105959,271.8632202148438,90.77995300292967,358.4393920898438,7/1/19,
62573,39.29722318,-76.59175805,G0XJxN8-CHpptEdELlWQOw,39.29724142013762,-76.59171565,94.65375518798828,90.05210876464844,358.6959228515625,7/1/19,
64133,39.29733328,-76.59081459,oKQ_DMiDyMsXYyNuDFu_sQ,39.29737318504483,-76.59082101,60.78932952880859,89.24988555908203,0.3143457770347595,10/1/20,
65262,39.29186751,-76.58823825,f_1CnpEZV0eLHlNelw_NpQ,39.29177537405742,-76.58819445,266.4586791992188,87.38294982910156,0.416294128,10/1/20,
68562,39.29456081,-76.59414237,fXcVF2-UYR7EwciqiBC8dA,39.29456350203488,-76.59412939,176.9988403320312,92.23097229003906,1.752329349517822,6/1/19,
74278,39.29847022,-76.59207043,hjJNO4y2OVTBkU-B1p3U4Q,39.29849013780827,-76.5920081,86.88768768310547,91.68235778808594,357.3899230957031,11/1/20,
74279,39.29851477,-76.59091239,MZpBvWdt4N53_BPKyxUEKQ,39.29852749,-76.59091544,86.61624145507812,92.05953216552734,357.8557739257812,11/1/20,
74280,39.29856415,-76.58975467,TSa0COZfLWHAzR1kU8MxtA,39.29854501976476,-76.58974509,86.30020141601562,92.11735534667967,0.3206222951412201,10/1/23,
74281,39.2986107,-76.58859675,ajG5beBOIVDqogvU9O6YKA,39.29859083,-76.58856591,87.43167114257812,88.4103775,1.066383957862854,10/1/23,
76115,39.29167592,-76.59111564,xcT2zUDp4nwR4Kx1FLF6uQ,39.29163397,-76.59115825,86.33679962158203,91.70013427734376,2.011136293411255,7/1/19,
77610,39.29268459,-76.59288996,momHeCwcN0knnE025en4xQ,39.29266769117412,-76.59285839,86.84606934,90.35547637939452,3.751866579055786,6/1/19,
77612,39.29275522,-76.59057521,0HNOMYCm298-8mNHTJclMA,39.29272304,-76.59055359,176.7933044433594,87.90898895263672,1.429481506347656,10/1/20,
80395,39.29398989,-76.59296126,C1Pu_dwK6KwnCJdYlX3XPQ,39.29400046289798,-76.59295043,266.7702637,88.27699279785156,1.854753732681274,6/1/22,
80396,39.29403959,-76.59180366,nZscTXlpVtQLQQLERtkk_Q,39.29405099839637,-76.59178989,266.6209716796875,92.04919434,0.5867640376091003,6/1/22,
80397,39.29408143,-76.59064552,I8IYcD77J7d-V2hE3CyrLg,39.29406605350673,-76.59061082,86.43949127197266,91.06602478027344,1.402436137199402,6/1/22,
80398,39.29412313,-76.58948737,Dz8ljJYz7xmuWZBUyM2zpg,39.29413443771303,-76.58958259,266.8421630859375,89.42938232421875,0.642460048,6/1/22,
80399,39.29416282,-76.5883291,ZzDtOQF1_V9yZ6RW5AJeVg,39.29415794815437,-76.58831762,87.31056213378906,91.52022552490234,0.4632674753665924,10/1/20,
83159,39.29224699,-76.59274774,WEG7oPknzEHFs3ReaiX2NQ,39.29227128122763,-76.5927562,175.7359161376953,83.39156341552734,359.9763184,6/1/19,
85735,39.29228191,-76.59181328,AHdtgcAiwz_520PlM2wLYw,39.29232519207564,-76.59184429,177.2818756103516,84.79382324,0.5516238212585449,6/1/19,
85736,39.29213964,-76.59282761,so90fWLBp-ZhssOiz1Iayg,39.29213723258533,-76.59283899,255.5392150878906,91.23184967041016,359.5640258789062,8/1/11,
91561,39.29743003,-76.59082142,BrHE37MZDqEtNawUzOHvkA,39.29743054210421,-76.59084843,178.5504150390625,89.35851287841797,0.5279671549797058,11/1/20,
91562,39.29745341,-76.5896624,7JYhA1SVrS1B6aP4HN__XQ,39.29742021244881,-76.58965939,85.00257110595703,91.87377166748048,1.762816786766052,7/1/21,
91563,39.29749497,-76.58850419,khwIDKF1Tb9oPlV-horymQ,39.29748543917372,-76.58851512,86.16004943847656,88.43357086,1.034753203392029,7/1/21,
93131,39.29403537,-76.59192043,dcbsbzvQpgVhhJPj36lTKA,39.29400870069805,-76.59191403,50.94124984741211,89.85449219,0.4138028621673584,6/1/22,
93133,39.29223567,-76.59181043,U6Bv0VbXxWj05eU9xm-HEw,39.29218853798962,-76.5918375,177.1477508544922,84.86373901367188,0.3858280777931213,6/1/19,
93457,39.29261355,-76.58922084,Vr8THk7B3-DBdXo6xF5ZbA,39.29262352,-76.58920981,356.5525207519531,91.01641845703124,357.1445922851562,10/1/20,
93458,39.29351347,-76.58927405,2cYTmD5z8UPC-M_RK1Goag,39.29343067544827,-76.58926192,356.6070251464844,89.34831237792969,357.8591613769531,10/1/20,
93459,39.29441335,-76.58932853,U_R4TjLa_FwSeU_efOpwYQ,39.29440264339983,-76.58931888,356.9122924804688,91.39147949,358.1596069335938,10/1/20,
93460,39.29531306,-76.58938757,bdQJXSVp7JWDuD1BhKb51Q,39.29536538,-76.58936287,266.3956298828125,89.11987305,359.3170471191406,4/1/23,
93461,39.2962127,-76.58944831,FqjbUeO0x-frMqx78L1YAg,39.29628211880882,-76.58946815,356.3390197753906,90.54175567626952,359.2781982421875,11/1/20,
93462,39.29711237,-76.58950809,6YenMrd-c0Y3eUgx8elD7g,39.29712422266037,-76.58951743,357.0671387,92.29306030273438,358.2750244140625,11/1/20,
93463,39.29801258,-76.58955279,9TN3LpeWycmfmV8FvCJ9nA,39.29796620908738,-76.58953119,357.3090209960938,89.81813812,0.8592954874038696,7/1/19,
94841,39.29628694,-76.59398689,sIByOD_hHnD6xluZOYn2UQ,39.29627518514253,-76.59394786,74.72027587890625,91.48455047607422,359.9634704589844,7/1/24,
97204,39.29243134,-76.59378752,aWoN-pwCQvlkk3lb0defog,39.29243499050261,-76.59382319,357.1808166503906,94.30650329589844,1.759078860282898,10/1/20,
97205,39.29333133,-76.59383885,RUq1ifHwyHRgmPeSULnN0A,39.29331469552672,-76.59384682,357.2478637695312,92.49261474609376,2.087947845458984,10/1/20,
97206,39.29423134,-76.59388955,DA_6WZ37t_gLmmj5tSOlmA,39.29426603547327,-76.59393225,356.3367919921875,87.24485778808594,357.3066101074219,10/1/20,
97207,39.29513164,-76.59393113,cHnRkxZTpNueNI6C1tfWtw,39.29517397046276,-76.59394998,87.24012756347656,91.24608612060548,359.3424377441406,8/1/22,
97208,39.29603105,-76.593991,pZvVbVPyQDtYD2CKuA97Lg,39.29599269480466,-76.59400808,356.4527893066406,91.62757873535156,0.5964559316635132,11/1/20,
97209,39.29692684,-76.5940429,qMPUuSk0WRjCvLOXThtw8Q,39.29692614218249,-76.59403126,357.0801391601562,91.08845520019533,0.3645211756229401,11/1/20,
97210,39.2978266,-76.59410061,Vj2Ui-v67qpcYHtJQOW1YA,39.29776918947091,-76.59408064,356.6883239746094,89.98090362548828,0.3818479776382446,11/1/20,
108791,39.29808281,-76.58784683,Nxo0Zlyxng7-U7DH_jgqag,39.29806470370247,-76.58783613,355.6848145,90.61611938476562,359.5132141113281,10/1/20,
109112,39.29538007,-76.58856375,lY6pUDsMzlMKo4SvvKDk4g,39.29539848705303,-76.5885436,266.7168273925781,90.05306243896484,0.069206089,4/1/23,
109113,39.29533032,-76.58972139,dEhzLh62ZT0aUObVNLkvkg,39.29535249930458,-76.58967746,266.6690979003906,88.80924224853516,1.179579019546509,4/1/23,
109114,39.29532631,-76.59087472,iYQF073Dgl4EjYhzuitOpg,39.29534414243923,-76.59088643,270.2043762207031,89.00415039,1.253943085670471,8/1/22,
109115,39.29534388,-76.59203197,gssiS2mIxfA1pjRiaGAHcQ,39.29536779,-76.59206374,271.5099792480469,88.48340606689453,1.919552445411682,8/1/22,
109116,39.29533754,-76.59318974,bTXypQylQs_IK723-6OUVg,39.29534934501508,-76.593122,267.3945922851562,87.84825134277344,0.5421160459518433,8/1/22,
109276,39.29517229,-76.59352737,hmS34XtwITMPcIoLoc0Bsw,39.29517651241256,-76.59349883,88.59345245361328,92.42262268066406,0.7209801077842712,11/1/20,
109277,39.29520572,-76.59236876,XbGvQVhCbPK22bxo1dxLSA,39.29519717532674,-76.59244488,87.05025482177734,91.87337493896484,0.4006947576999664,11/1/20,
109278,39.29523913,-76.59121015,zE7BTOxFyuQnu7Mm8uQn2g,39.29526243761318,-76.59124598,86.16342163085938,91.19168090820312,1.438662052154541,11/1/20,
109280,39.29536517,-76.58890159,S8fQU8HBLr8JIeKupElYUg,39.29538913303961,-76.58892829,265.0330810546875,88.36547852,1.557002782821655,4/1/23,
109281,39.29540822,-76.58774352,MPDrZm7Ggl26reE4a6-xrQ,39.29543156,-76.58771075,268.1670227050781,91.23561096191406,0.2644921541213989,4/1/23,
109573,39.2982349,-76.58956451,Tfdh8N3QeyajldlL7F5fWg,39.29828698452153,-76.5895557,356.9208984,90.05171966552734,0.587348461,6/1/19,
110258,39.29566581,-76.58941274,Ru2ibvh16sn4WbkDiYZ9zA,39.29568881892416,-76.58939276,356.4274597167969,90.87299346923828,0.6416809558868408,10/1/23,
111579,39.29610095,-76.59008943,6OBC6XWCPV-ebCrCdOdOIA,39.29610462891145,-76.59009194,176.5598602294922,89.18335723876953,359.6995239257812,7/1/18,
112994,39.29247918,-76.5892126,W6US2E0PKqjRd8gqHtW_YQ,39.29244947056251,-76.58919729,356.9791564941406,91.14054107666016,357.7430114746094,10/1/20,
113322,39.29718506,-76.58824179,HiKSi6_Yt_z32zwhAOzanw,39.29721721832873,-76.58861811,356.7933654785156,92.47712707519533,0.5220467448234558,10/1/20,
114936,39.29848657,-76.59156334,tXDMyCu_zWJcZofEgSj3JQ,39.29850553588391,-76.5915439,87.58617401123047,91.77378082,358.7860717773438,11/1/20,
115764,39.29750672,-76.58822408,QQJwt9VVWjfLz3UyOwjC0Q,39.29749846828936,-76.58816791,86.54484558105469,88.65390014648438,0.9164776802062988,7/1/21,
116937,39.2967874,-76.58821481,Mx8KY1wov5va5K9art_D-w,39.29650742,-76.58824356,266.6069641113281,91.56218719482422,0.066731498,10/1/23,
117345,39.29778512,-76.58906074,qebszZzhUANa7slHRYfMeg,39.29782096711362,-76.58906398,178.8597106933594,86.94914245605469,2.865427732467651,7/1/19,
117945,39.29213509,-76.58859913,PHRxjeHwwQKqzHL6NwI23A,39.29176312016673,-76.58866554,266.9132080078125,86.94728088378906,1.315575838088989,10/1/20,
118084,39.29814766,-76.58867558,R40NFicqMPOev9HW8-QS9A,39.29819959440829,-76.58867542,349.5384521484375,90.57664489746094,0.4483729004859924,10/1/20,
119287,39.29680219,-76.58821582,Y7e_T2yK_Y84DdBa9pjLLQ,39.29677287025689,-76.58859483,355.7460327148438,92.37395477294922,359.8600463867188,10/1/20,
119879,39.29747224,-76.58904981,7H26CrQ43-s3pPi3IpKXHQ,39.29746445820169,-76.58910189,86.24089813232422,89.33737182617188,0.9785513281822203,7/1/21,
120212,39.29570677,-76.58851743,m8q2Z8VJcX8tn7vWsLH8wg,39.29573513644341,-76.58852341,176.9832305908203,90.59367370605467,359.9643555,10/1/14,
120863,39.29776175,-76.58953956,JcPjHupJVO8sLOfVed56lQ,39.29779233097945,-76.58952334,358.0455322265625,89.99622344970703,0.6753954291343689,7/1/19,
124536,39.29447584,-76.58844551,hGXO4JBCg073ctj7IiI1mw,39.29445748977485,-76.58844591,177.4623718261719,89.97508239746094,1.335919499397278,6/1/22,
124570,39.29204254,-76.59113613,yJGMpq76LeHs7eM2P6AZ9Q,39.29203270405587,-76.59111911,246.7302551269531,88.87088775634766,358.2334899902344,9/1/14,
125923,39.29608661,-76.59074689,uZHekCnyb3x3vWbHnyOgtw,39.29606857990456,-76.59072632,177.4590759277344,89.02137756347656,359.7842407226562,11/1/20,
126011,39.29561,-76.59071585,rQ49rr6i18iseb6xkKxWsQ,39.29559810073904,-76.59069458,175.4613342285156,88.89353942871094,359.7397155761719,11/1/20,
126012,39.29565985,-76.58955821,v2bXRzP288IugYM_ObqY7w,39.29566544241894,-76.58951232,81.6282959,89.25679016113281,1.591452956199646,10/1/23,
126696,39.29210403,-76.58918894,fnzU0qMS6mNbLk3EQEIYcQ,39.29213478192874,-76.58918583,359.8128662109375,91.92655181884766,357.4721374511719,10/1/20,
126697,39.29211937,-76.58804944,dXz0zBdIu4_uRvgQ9x3O6w,39.29178009397904,-76.58807903,266.4373168945312,87.54943084716797,359.9739074707031,10/1/20,
127094,39.29274114,-76.59096557,A8k66f4GcdajH55IAwmWRg,39.29276284700592,-76.5910208,267.3094482421875,91.98062133789062,357.9272155761719,6/1/19,
128187,39.29272324,-76.59146172,LVkt_V2tmIdBUgagRbAGaA,39.29274778029648,-76.59147857,266.4793701171875,91.68636322021484,358.1338195800781,6/1/19,
128471,39.29267588,-76.59337857,yN85FQlr5wmKh_rTqjJklQ,39.29265030350859,-76.59336296,86.81146240234375,93.71852111816406,3.506574869155884,6/1/19,
128472,39.29357614,-76.5934198,LwEtl0WT7_Pf0obZ3Z_MNQ,39.29362515706505,-76.59386675,357.4086608886719,89.18128204345703,359.7833557128906,10/1/20,
